id,text,user_name,user_location,sentiment,created,housemate
951,RT @planetjedward: We should have a presidential election in the house! After all we did perform and hangout with Barack Obama!â€_ ,SandyJED,"Europe, Greece",NA,2017-01-20T11:43:37,No name
952,Kim Woodburn taking on the role of Jesus Christ is a whole new level of iconic #CBB https://t.co/flzCPprYjs,RyanJL,Fermanagh,NA,2017-01-20T11:43:39,No name
953,RT @SharanAdlem: Love CBB Jedward in their superhero costumes they look excellent @planetjedward #CBBJedward #CBB #CBBUK #celebritybigbrothâ€_,Hippyshake3,,NA,2017-01-20T11:43:43,No name
954,Geordieshore is embarrassing _Ÿ™ˆ_Ÿ™ˆ_Ÿ™ˆ all they think of his shagging and anything that relates to sex #CBB,GeraintE1989,"Wales, United Kingdom",NA,2017-01-20T11:43:46,No name
955,RT @eileencum55: #CBB I find Jedward's positive attitude to absolutely EVERYTHING so REFRESHING. The fact that Nicola couldn't even make thâ€_,Hippyshake3,,NA,2017-01-20T11:43:53,No name
956,RT @Loads_Of_Polls: Final results_Ÿ’¥ #CBB #cbbjedward #jedward https://t.co/sde8DaWbjP,Hippyshake3,,NA,2017-01-20T11:43:59,No name
957,"RT @Dryzinho_praero: PÃ_voa solta o verbo sobre ausÃªncia na Liga das AmÃ©ricas, CBB, IntervenÃ§Ã£o da FIBA, momento brasileiro e Tyrone https:/â€_",JordanFlamengo,,NA,2017-01-20T11:44:12,No name
958,RT @bbuk: EXCLUSIVE: We can reveal that Kim is one of the housemates facing eviction this week. How do you think she handlesâ€_ ,ShowbizSecrets,United Kingdom,NA,2017-01-20T11:44:15,No name
959,RT @planetjedward: We should have a presidential election in the house! After all we did perform and hangout with Barack Obama!â€_ ,OnurYurtseverr,,NA,2017-01-20T11:44:26,No name
960,RT @Vic_Waghorn: LOL  Let'em 'av it!@HeavyHeavyd get in there mate and knock'em bandy @barryanddarren @StorageHunterss @JaxAustinâ€_ ,Iuriciosaki,,NA,2017-01-20T11:44:33,No name
961,"RT @TheSun: Step aside, Nikki Grahame, Kim Woodburn goes viral after her 'chicken-livered s***' meltdown on #CBBâ€_ ",JayCrane83,Sheffield ,NA,2017-01-20T11:44:46,No name
962,"19/01/20172* CBB: Arizona -3_Ÿ’°1* CBB: Rice - Under 154_Ÿ’°1* CBB: Cal San Barbara - Under 140âùŒ1* CBB: Siena +4 âùŒ1* NBA: Minnesota +2.5_Ÿ’°",MoneySports4,"Las Vegas, NV",NA,2017-01-20T11:44:47,No name
963,"æ˜_æ—¥ï_Å2017å_´1æœˆ21æ—¥(åœŸ)é–‹å‚¬æ±ºå®_ï_Åã‚_ãƒ_ã‚¿ãƒ_ãƒ_ç”Ÿæ´»å‹•å ±å‘_ä__ãÅ®ãÅ_çŸ¥ã‚‰ãÅ› https://t.co/g6xOI8tl8O",masa_masayuki,ãƒ—ãƒ_ãƒ_ãƒ_ãƒ_,NA,2017-01-20T11:44:49,No name
964,I need a #cbb catch up!,MissDJKC,"London, ",NA,2017-01-20T11:44:50,No name
965,RT @Vic_Waghorn: LOL  Let'em 'av it!@HeavyHeavyd get in there mate and knock'em bandy @barryanddarren @StorageHunterss @JaxAustinâ€_ ,ninje99,,NA,2017-01-20T11:44:53,No name
967,RT @Vic_Waghorn: LOL  Let'em 'av it!@HeavyHeavyd get in there mate and knock'em bandy @barryanddarren @StorageHunterss @JaxAustinâ€_ ,Giveaway66,,NA,2017-01-20T11:44:57,No name
968,RT @LornaSpaine: I wish someone looked at me the way Spencer looks at drama kicking off. #cbb https://t.co/Boi9G2l2uE,anastasiameli_,insta: anastasia.meli,NA,2017-01-20T11:45:03,No name
969,RT @ItsKimWoodburn: #CBB #CBBBOTS #CBBKim #CBBUK #KimWoodburn #HowCleanIsYourHouse @AlanCarr @bbuk https://t.co/hfmcfuK2j5,WSpark98NZ,Australia,NA,2017-01-20T11:45:20,No name
970,Love the idea that our lord and saviour was delivered back to us via the medium of some filthy beggar's dirty sinkâ€_ https://t.co/xmMNPBnHe4,Daneeeboy,"Balham, LDN, England",NA,2017-01-20T11:45:28,No name
971,RT @marianellacz: todo este fds CBB,marypazcvl,,NA,2017-01-20T11:45:26,No name
972,RT @joebaynton: The Kim Woodburn drinking game. #CBB https://t.co/bafDN912Ya,JessicaaAC,"Spalding, Lincs, UK",NA,2017-01-20T11:45:31,No name
973,@_ChelseaHughes https://t.co/S3X6FmRP1B,tmcd1989,Liverpool,NA,2017-01-20T11:45:31,No name
974,RT @GeraintE1989: Geordieshore is embarrassing _Ÿ™ˆ_Ÿ™ˆ_Ÿ™ˆ all they think of his shagging and anything that relates to sex #CBB,SeeGeordieShore,,NA,2017-01-20T11:45:32,No name
975,RT @faronsmith22: Stormzy ft Kim #cbb https://t.co/9syNBxpynJ,FrancescaJlp,United Kingdom,NA,2017-01-20T11:45:39,No name
977,"RT @Lumos7: The best of Kim Woodburn so far on Celebrity Big Brother #CBB #CBBKim _Ÿ˜‚ Part 1 https://t.co/o3BYUMx1Fr",sylviemusic,she/her #BLACKLIVESMATTER | â“‹,NA,2017-01-20T11:45:41,No name
978,"'This is British tap water, it's all good'. Well at least we can please the Americans with our water system _Ÿ˜‚_Ÿ˜‚_Ÿ˜‚ #cbb",shannonboultonx,"Burton upon Trent, England",NA,2017-01-20T11:45:43,No name
979,RT @ItsKimWoodburn: #CBB #CBBBOTS #CBBKim #CBBUK #KimWoodburn #HowCleanIsYourHouse @AlanCarr @bbuk https://t.co/hfmcfuK2j5,ramon_critchley,"Liverpool, England",NA,2017-01-20T11:45:50,No name
980,@Brass_Tackz she is delusional. She came in starting shit #cbb,susanweaver216,"New York, NY",NA,2017-01-20T11:45:58,No name
981,RT @CBigBrotherUK: I'm sure I'm not the only one who's like this...  #CBB https://t.co/mlIsP50zSl,cotton_ellie,Lincoln,NA,2017-01-20T11:46:00,No name
982,Celebrity Big Brother 2017 spoilers! Four housemates face eviction tonight... https://t.co/eOUBtjfNXI https://t.co/Wn9gnexXzk #CBB,tellymix,Brighton,NA,2017-01-20T11:46:01,No name
983,RT @CBigBrotherUK: I'm sure I'm not the only one who's like this...  #CBB https://t.co/mlIsP50zSl,becca_hughesxx,"Leeds, England",NA,2017-01-20T11:46:06,No name
984,_Ÿ˜‚_Ÿ˜‚_Ÿ˜‚_Ÿ˜‚ https://t.co/bKE7bQxyL3,_ChelseaHughes,Liverpool,NA,2017-01-20T11:46:22,No name
985,RT @BBAuditions: BIG BROTHER is coming to BRIGHTON on WEDNESDAY 25TH JAN looking for outgoing &amp; stand-out pairs! #BB #CBBUKâ€_ ,torresajorrke,rihannanow.com ,NA,2017-01-20T11:46:27,No name
986,RT @ItsKimWoodburn: #CBB #CBBBOTS #CBBKim #CBBUK #KimWoodburn #HowCleanIsYourHouse @AlanCarr @bbuk https://t.co/hfmcfuK2j5,_hmlj,,NA,2017-01-20T11:46:36,No name
987,"It's Friday which means .... It's Eviction night, who is going out  ?! #cbb #cbbbots #tv #reality _Ÿ˜±_Ÿ™„_Ÿ˜œ",SamWoodDow,"London, England",NA,2017-01-20T11:46:39,No name
988,"Woman is needin sectioned, guess she never got over buryin HR dead baby in a park!! https://t.co/AAXsqUsku4",MaryUK,,NA,2017-01-20T11:46:40,No name
990,RT @Vic_Waghorn: LOL  Let'em 'av it!@HeavyHeavyd get in there mate and knock'em bandy @barryanddarren @StorageHunterss @JaxAustinâ€_ ,moecklase,,NA,2017-01-20T11:46:43,No name
991,Kim Woodburn is the best thing on TV at the moment. Shes brilliant.  Dont @ me. #CBB,DJAce,â™£ï¸èHouse of Cardsâ™£ï¸è London. UK,NA,2017-01-20T11:46:51,No name
992,RT @mattoneillk: Pink Bingo sponsors Celebrity Big Brother #CBB https://t.co/6zJIMBmxNq,LilMissDinky,Up North,NA,2017-01-20T11:47:01,No name
993,RT @jmehough: If Kim Woodburn were to write the warning for the start of Big Brother.. #CBB. #CBBKim. #KimWoodburn. https://t.co/DE3yiDopxB,JessicaaAC,"Spalding, Lincs, UK",NA,2017-01-20T11:47:19,No name
994,"I have to ask, is this entire series #CBBJedward's way of coming out? #CBB",Queemedian,"London, England",NA,2017-01-20T11:47:21,No name
995,Howling at how serious @planetjedward are taking the superhero task _Ÿ˜‚ this is why I love them! #cbb,stephanie_j_y,"Newcastle, UK ",NA,2017-01-20T11:47:22,No name
996,"RT @Diva_Patton: Don't understand why Jessica is having an emotional breakdown when she's got a bloke at home. Stephanie part 2.#CBB",PorkScratchingz,,NA,2017-01-20T11:47:26,No name
997,@hugill_29 love how I don't have to watch cbb because I just get an update from your tweets _Ÿ’œ #fukim,fleurstanden_,,NA,2017-01-20T11:47:48,No name
998,Come on #CBBJamesC  you r used to wear ridiculous costumes as an actor #cbb,ChirpyChirpsAll,,NA,2017-01-20T11:47:49,No name
999,RT @Vic_Waghorn: LOL  Let'em 'av it!@HeavyHeavyd get in there mate and knock'em bandy @barryanddarren @StorageHunterss @JaxAustinâ€_ ,SaintsFanMiller,,NA,2017-01-20T11:47:58,No name
1000,RT @bradynewstead: Calum Best like #CBB https://t.co/OBDy6XLIiq,Emmzahh,"North West, England",NA,2017-01-20T11:47:59,No name
1001,"Going to be Kim from #CBB today... any time someone says anything to me I'm going to response ""Don't you start with me you little bitch""",DavieColetrie,Manchester,NA,2017-01-20T11:48:02,No name
1002,RT @Vic_Waghorn: LOL  Let'em 'av it!@HeavyHeavyd get in there mate and knock'em bandy @barryanddarren @StorageHunterss @JaxAustinâ€_ ,hollyjolly101,,NA,2017-01-20T11:48:04,No name
1003,RT @Craig28Davies: The remix ft Kim _Ÿ˜«_Ÿ˜«_Ÿ˜‚ #CBBUK https://t.co/CzqCpvSpCh,georgewillsx,,NA,2017-01-20T11:48:10,No name
1004,Celebrity Big Brother: Kim Woodburn's past as a glamorous model revealed: The CBB star as you've never seen herâ€_ https://t.co/UFcC1bngLT,borodailynews,"Middlesbrough, UK",NA,2017-01-20T11:48:17,No name
1005,RT @MrKrisJames: Loving the cold sun.  #gym time. I think I better start watching #cbb coz that all everyone seems to be taking about. _Ÿ_£_Ÿ_£,sarah_naisbitt,"Ashington, England",NA,2017-01-20T11:48:33,No name
1007,"How did Kim compare herself to Jesus Christ on CBB. I'm already done with 2017, drop me out.",Jasmine_Violet_,,NA,2017-01-20T11:48:40,No name
1008,RT @Craig28Davies: The remix ft Kim _Ÿ˜«_Ÿ˜«_Ÿ˜‚ #CBBUK https://t.co/CzqCpvSpCh,tomjoynes10,Macclesfield,NA,2017-01-20T11:48:41,No name
1009,@Kristina__M https://t.co/Hq9IJJ4lCj,DaisyAntoinette,"England, United Kingdom",NA,2017-01-20T11:48:44,No name
1010,RT @Vic_Waghorn: LOL  Let'em 'av it!@HeavyHeavyd get in there mate and knock'em bandy @barryanddarren @StorageHunterss @JaxAustinâ€_ ,emdaraz,,NA,2017-01-20T11:48:47,No name
1011,@DJAce Surely she's got a screw loose??! Too many days with her arms elbow deep in bleach taking in th fumes _Ÿ˜‚_Ÿ˜‚ #cbb,BlackBauer1,"North of the river, London",NA,2017-01-20T11:48:58,No name
1012,"RT @Rose_Hart_Blog: I've got a neighbour like #CBB's Kim. ""Good morning!""""Shut up you little bitch!""Poor Nicole. I mean Nicola. #celeâ€_",twinkle_2912,"Gujarat, India",NA,2017-01-20T11:49:14,No name
1013,RT @spencerpratt: RT if you're on Team #CBBSpeidi #cbb! https://t.co/LDKj2KvwrD,sjladd,,NA,2017-01-20T11:49:18,No name
1014,"RT @Lumos7: The best of Kim Woodburn so far on Celebrity Big Brother #CBB #CBBKim _Ÿ˜‚ Part 1 https://t.co/o3BYUMx1Fr",davidkofi_,"London, UK",NA,2017-01-20T11:49:20,No name
1015,RT @Jackjevs: Fire in the Park ft Kim #cbb #STORMZY #KimWoodburn #shutup https://t.co/WqMjd2sq4L,Bradjones91,,NA,2017-01-20T11:49:23,No name
1016,RT @LornaSpaine: I wish someone looked at me the way Spencer looks at drama kicking off. #cbb https://t.co/Boi9G2l2uE,ShaunaCooney_,,NA,2017-01-20T11:49:25,No name
1017,Why was Happy Song used on CBB last night... you're too good for CBB @bmthofficial @olobersyko too good!,Lozzo_Kyri,Everywhere. ,NA,2017-01-20T11:49:30,No name
1018,RT @RyanJL: Kim Woodburn taking on the role of Jesus Christ is a whole new level of iconic #CBB https://t.co/flzCPprYjs,MatMac77,,NA,2017-01-20T11:49:30,No name
1019,RT @Vic_Waghorn: LOL  Let'em 'av it!@HeavyHeavyd get in there mate and knock'em bandy @barryanddarren @StorageHunterss @JaxAustinâ€_ ,taymula,,NA,2017-01-20T11:49:33,No name
1020,"On a scale of 1 to Kim Woodburn, how fuming are you? #cbbuk #bbuk #kimwoodburnsays #BBUK #kimwoodburnquotes.",officialshaunp,"England, United Kingdom",NA,2017-01-20T11:49:33,No name
1021,RT @MeOnTheTelly: Ooh. One #cbb housemate to be given series-long IMMUNITY tonight. Please let it be #Kim #Kimsus https://t.co/B4cXDhwiWy,BBUKDiaryRoom,Borehamwood,NA,2017-01-20T11:49:36,No name
1023,SHAT UP https://t.co/64diEe6Xax,Of_Mice_And_Ben,"West Midlands, England",NA,2017-01-20T11:49:58,No name
1024,RT @DeanWilliam: I'm sorry but the best bit about this argument is @spencerpratt's reaction _Ÿ˜‚. #cbb @bbuk #speidi @heidimontagâ€_ ,kirstywalters77,,NA,2017-01-20T11:50:06,No name
1025,What is everyone supposed to have done to Kim? #cbb,SwishMySwag,"Liverpool, England",NA,2017-01-20T11:50:09,No name
1027,RT @CBigBrotherUK: When your mum gets back from work and starts shouting #CBB https://t.co/SWcIpkWFZi,lucymcmahon98,Richhill,NA,2017-01-20T11:50:19,No name
1028,Hahahaha that Kim from CBB amd Stormzy meme is fire. Fire in Kim's talk as well as the park.,AdmiralDunc,,NA,2017-01-20T11:50:20,No name
1030,RT @joebaynton: The Kim Woodburn drinking game. #CBB https://t.co/bafDN912Ya,aimeeliptrot,Wonderland,NA,2017-01-20T11:50:37,No name
1031,"Ningun ""Buenos dias"" mejor que este! _ŸŒˆâ˜€ï¸è_Ÿ˜ç_Ÿ’™_Ÿ˜_ #thiagofÃ©liz #amordemamaâ€_ https://t.co/B0EYdmfcwk",Injamel,,NA,2017-01-20T11:50:38,No name
1032,RT @InkedUpSHAQ: Jessica. Bore off &amp; get Karthik in. I beg. #CBB,KerrieBerryy,Swindon ,NA,2017-01-20T11:50:44,No name
1033,Kim is so psycho #CBb,CerysPayne_,South Wales,NA,2017-01-20T11:50:45,No name
1034,Hahahaha that Kim from CBB and Stormzy meme is fire. Fire in Kim's talk as well as the park.,AdmiralDunc,,NA,2017-01-20T11:50:52,No name
1035,RT @Vic_Waghorn: LOL  Let'em 'av it!@HeavyHeavyd get in there mate and knock'em bandy @barryanddarren @StorageHunterss @JaxAustinâ€_ ,mayxski,,NA,2017-01-20T11:50:56,No name
1036,RT @spencerpratt: What's better to cheer someone up than a little bit of drama? #cbb https://t.co/FbcCD4KJoM,sjladd,,NA,2017-01-20T11:51:02,No name
1037,RT @DeanWilliam: I'm sorry but the best bit about this argument is @spencerpratt's reaction _Ÿ˜‚. #cbb @bbuk #speidi @heidimontagâ€_ ,sjladd,,NA,2017-01-20T11:51:12,No name
1038,@DementiaUK https://t.co/dVHPW2q3KA,LeonLinsay,"Edinburgh, scotland",NA,2017-01-20T11:51:26,No name
1039,RT @joebaynton: The Kim Woodburn drinking game. #CBB https://t.co/bafDN912Ya,Supermanwhat,London,NA,2017-01-20T11:51:27,No name
1040,RT @Vic_Waghorn: LOL  Let'em 'av it!@HeavyHeavyd get in there mate and knock'em bandy @barryanddarren @StorageHunterss @JaxAustinâ€_ ,caroolbarbosa2,,NA,2017-01-20T11:51:30,No name
1041,"RT @behlul_official: When you see your mate being kicked out the club #CBB https://t.co/R4AvkIgyWP",ashkeely,"Kingston upon Thames, London",NA,2017-01-20T11:51:37,No name
1042,RT @ItsKimWoodburn: #CBB #CBBBOTS #CBBKim #CBBUK #KimWoodburn #HowCleanIsYourHouse @AlanCarr @bbuk https://t.co/hfmcfuK2j5,Andrewislivid,"Manchester, UK",NA,2017-01-20T11:51:47,No name
1043,RT @MrJamesCosmo: RT if you are on #TeamCosmo and wanting James to win #CBBJAMESC! #CBB https://t.co/ZnBqD5kU8C,Rach10rachel,Tranmere Wirral UK ,NA,2017-01-20T11:51:48,No name
1044,RT @LornaSpaine: I wish someone looked at me the way Spencer looks at drama kicking off. #cbb https://t.co/Boi9G2l2uE,alicepxxxxx,"Manchester, England",NA,2017-01-20T11:51:57,No name
1045,RT @simicocopops: Kim spotting an opportunity to start in the bedroom ... #CBB https://t.co/XWBiOqQ88W,Supermanwhat,London,NA,2017-01-20T11:51:57,No name
1046,RT @oxjessica: Is there a more embarrassing situation than 2 girls crying over a lad who doesnt want either of them? oh &amp; one already has aâ€_,KerrieBerryy,Swindon ,NA,2017-01-20T11:51:58,No name
1047,RT @Jackjevs: Fire in the Park ft Kim #cbb #STORMZY #KimWoodburn #shutup https://t.co/WqMjd2sq4L,scottheronc,LDNxNYC,NA,2017-01-20T11:52:01,No name
1048,"RT @wantedphotosuk: #WANTED #Monmouth #Monmouthshire #Herefordshire #Gloucestershire #StopSanctuaryCities #TrumpInaugurationâ€_ ",wantedphotosuk,United Kingdom,NA,2017-01-20T11:52:03,No name
1049,Courtney Wood clarifies relationship status with #CBB's Jessica after Calum Best flirting https://t.co/BCIsikiVNe https://t.co/ut8sN9po5c,HuffPostUKEnt,London,NA,2017-01-20T11:52:03,No name
1050,tears are streaming down my face _Ÿ˜‚_Ÿ˜‚_Ÿ˜‚_Ÿ˜‚_Ÿ˜‚_Ÿ˜‚_Ÿ˜‚_Ÿ_£_Ÿ_£_Ÿ_£ https://t.co/LqQvHv4Qg4,bradlewiscannon,"Edinburgh, Scotland",NA,2017-01-20T11:52:08,No name
1051,RT @HuffPostUKEnt: Courtney Wood clarifies relationship status with #CBB's Jessica after Calum Best flirting https://t.co/BCIsikiVNe https:â€_,HuffPostUK,,NA,2017-01-20T11:52:14,No name
1052,One year ago  on #CBB - Kim has her work cut out to top this! #tiffany #angie #gest https://t.co/5laUKaWhMk,MeOnTheTelly,"London, England",NA,2017-01-20T11:52:18,No name
1053,RT @CBigBrotherUK: When your mum gets back from work and starts shouting #CBB https://t.co/SWcIpkWFZi,samiheppell,"Marske-by-the-Sea, England",NA,2017-01-20T11:52:22,No name
1054,RT @LornaSpaine: I wish someone looked at me the way Spencer looks at drama kicking off. #cbb https://t.co/Boi9G2l2uE,laylaskinnerr,,NA,2017-01-20T11:52:25,No name
1055,RT @Vic_Waghorn: LOL  Let'em 'av it!@HeavyHeavyd get in there mate and knock'em bandy @barryanddarren @StorageHunterss @JaxAustinâ€_ ,teguhhero2nd,,NA,2017-01-20T11:53:00,No name
1056,RT @chrissiebyrne_: #CBB https://t.co/LqaOBbAP9g,AyishaNaylor,"North West, England",NA,2017-01-20T11:53:09,No name
1057,"""YOU WANT TROUBLE, WHICH I DON'T WANT, BUT BY CHRIST YOU'RE GOING TO GET IT IN SPADE LOADS. YOU HORRIBLE, HORRIBLE PEOPLE."" #CBB",jackcorn_,Big Brother House,NA,2017-01-20T11:53:11,No name
1058,RT @Vic_Waghorn: LOL  Let'em 'av it!@HeavyHeavyd get in there mate and knock'em bandy @barryanddarren @StorageHunterss @JaxAustinâ€_ ,LeylanniN,,NA,2017-01-20T11:53:14,No name
1059,CBBâ€™s Kim Woodburn sets Twitter alight with memes after comparing herself to Jesus Christ https://t.co/eBBehQhrS6 #UK #UKBiz,ukbizz,UK,NA,2017-01-20T11:53:21,No name
1060,RT @brandooncotton: When your mum comes home and starts shouting #CBB https://t.co/MZq9bjDph4,_hmlj,,NA,2017-01-20T11:53:24,No name
1061,RT @Vic_Waghorn: LOL  Let'em 'av it!@HeavyHeavyd get in there mate and knock'em bandy @barryanddarren @StorageHunterss @JaxAustinâ€_ ,Tiyirhw2,,NA,2017-01-20T11:53:28,No name
1062,CBB Calum even looks hot in his superhero costume love when #CBBChloe had to say she fancied him &amp; got embarrassed #CBBCalum #CBB #CBBUK,SharanAdlem,United kingdom,NA,2017-01-20T11:54:05,No name
1063,Kim honestly needs a psychological assessment_Ÿ™ƒ #CBB,CerysPayne_,South Wales,NA,2017-01-20T11:54:11,No name
1064,Wish people would stop hating on @planetjedward they are just being themselves &amp; funny. #cbb,JedwardAU,Australia,NA,2017-01-20T11:54:13,No name
1065,RT @bbuk: Our #CBB sidekicks can take whatever this superheroing lark throws at them... or can they? _Ÿ˜‚ https://t.co/XVaswymrHp,paulatoohey1,"Liverpool, England",NA,2017-01-20T11:54:17,No name
1066,@Jazzii1234 ugh hope it doesn't hurt cbb too much,Tv_reality93,began in december 2012 ,NA,2017-01-20T11:54:18,No name
1067,#CBB Kim Woodburn faces eviction after Jamie O'Hara gets revenge in CBB https://t.co/WWpLk92q1i,jassemi,United Kingdom,NA,2017-01-20T11:54:47,No name
1068,RT @Jackjevs: Fire in the Park ft Kim #cbb #STORMZY #KimWoodburn #shutup https://t.co/WqMjd2sq4L,SamWilliams77,"Wales, United Kingdom",NA,2017-01-20T11:54:48,No name
1069,RT @spencerpratt: RT if you're on Team #CBBSpeidi #cbb! https://t.co/LDKj2KvwrD,stacey1984xx,UK,NA,2017-01-20T11:54:50,No name
1070,RT @Jackjevs: Fire in the Park ft Kim #cbb #STORMZY #KimWoodburn #shutup https://t.co/WqMjd2sq4L,iHartDnB,"Merton, London",NA,2017-01-20T11:54:51,No name
1071,Kim's best bits _Ÿ˜‚_Ÿ˜‚ #CBB https://t.co/IJrXHKzYvC,jamster83,UK,NA,2017-01-20T11:54:52,No name
1072,RT @Vic_Waghorn: LOL  Let'em 'av it!@HeavyHeavyd get in there mate and knock'em bandy @barryanddarren @StorageHunterss @JaxAustinâ€_ ,783169,,NA,2017-01-20T11:54:55,No name
1073,RT @bbuk: _Ÿ™ˆ_Ÿ™ˆ_Ÿ™ˆ #CBB https://t.co/PRCAzc9I90,JedwardAU,Australia,NA,2017-01-20T11:55:03,No name
